,ID,ds,y
8711,Кура|филе грудки|ЮФО,2022-10-24,255.0
8712,Свинина|корейка|Москва,2022-10-24,268.11
8713,Свинина|корейка|ПФО,2022-10-24,303.36
8714,Свинина|корейка|СЗФО,2022-10-24,275.33
8715,Свинина|корейка|СФО,2022-10-24,286.9
8716,Свинина|корейка|Санкт-Петербург,2022-10-24,277.2
8717,Свинина|корейка|УФО,2022-10-24,287.1
8718,Свинина|корейка|ЦФО,2022-10-24,257.65
8719,Свинина|корейка|ЮФО,2022-10-24,247.52
8720,Свинина|лопатка|Москва,2022-10-24,227.95
8721,Свинина|лопатка|ПФО,2022-10-24,254.8
8722,Свинина|лопатка|СЗФО,2022-10-24,231.31
8723,Свинина|лопатка|СФО,2022-10-24,258.74
8724,Свинина|лопатка|Санкт-Петербург,2022-10-24,239.38
8725,Свинина|лопатка|УФО,2022-10-24,236.16
8726,Свинина|лопатка|ЦФО,2022-10-24,218.01
8727,Свинина|лопатка|ЮФО,2022-10-24,223.33
8728,Свинина|окорок|Москва,2022-10-24,239.79
8729,Свинина|окорок|ПФО,2022-10-24,303.62
8730,Свинина|окорок|СЗФО,2022-10-24,240.14
8731,Свинина|окорок|СФО,2022-10-24,277.64
8732,Свинина|окорок|Санкт-Петербург,2022-10-24,243.5
8733,Свинина|окорок|УФО,2022-10-24,258.87
8734,Свинина|окорок|ЦФО,2022-10-24,229.45
8735,Свинина|окорок|ЮФО,2022-10-24,230.75
8736,Свинина|полутуши|Москва,2022-10-24,156.52
8737,Свинина|полутуши|ПФО,2022-10-24,176.38
8738,Свинина|полутуши|СЗФО,2022-10-24,193.56
8739,Свинина|полутуши|СФО,2022-10-24,191.91
8740,Свинина|полутуши|Санкт-Петербург,2022-10-24,190.78
8741,Свинина|полутуши|УФО,2022-10-24,192.85
8742,Свинина|полутуши|ЦФО,2022-10-24,155.76
8743,Свинина|полутуши|ЮФО,2022-10-24,186.37
8744,Свинина|ребро|Москва,2022-10-24,172.81
8745,Свинина|ребро|ПФО,2022-10-24,178.36
